tree	clade_id	tip_name	epi_isl_id	is_singleton
PB1	48	EPI4440321|PB1|B/Madagascar/01571/2025|EPI_ISL_19907460|B	EPI_ISL_19907460	False
PB1	48	EPI4576471|PB1|B/Madagascar/02329/2025|EPI_ISL_20090069|B	EPI_ISL_20090069	False
PB1	48	EPI4645571|PB1|B/Madagascar/2135/2025|EPI_ISL_20150228|B	EPI_ISL_20150228	False
PB1	48	EPI4804635|PB1|B/Madagascar/03346/2025|EPI_ISL_20255003|B	EPI_ISL_20255003	False
PB1	48	EPI4639121|PB1|B/Madagascar/02370/2025|EPI_ISL_20144971|B	EPI_ISL_20144971	False
PB1	48	EPI4804658|PB1|B/Madagascar/03633/2025|EPI_ISL_20255007|B	EPI_ISL_20255007	False
PB1	48	EPI4804521|PB1|B/Madagascar/02296/2025|EPI_ISL_20254984|B	EPI_ISL_20254984	False
PB1	48	EPI5154952|PB1|B/Madagascar/2795/2025|EPI_ISL_20367083|B	EPI_ISL_20367083	False
PB1	48	EPI5154944|PB1|B/Madagascar/2898/2025|EPI_ISL_20367082|B	EPI_ISL_20367082	False
PB1	48	EPI4645547|PB1|B/Madagascar/1760/2025|EPI_ISL_20150225|B	EPI_ISL_20150225	False
PB1	48	EPI4645540|PB1|B/Madagascar/2230/2025|EPI_ISL_20150224|B	EPI_ISL_20150224	False
PB1	48	EPI4304080|PB1|B/Madagascar/00343/2025|EPI_ISL_19854861|B	EPI_ISL_19854861	False
PB1	48	EPI3841444|PB1|B/Madagascar/03790/2024|EPI_ISL_19687165|B	EPI_ISL_19687165	False
PB1	48	EPI4440297|PB1|B/Madagascar/01339/2025|EPI_ISL_19907457|B	EPI_ISL_19907457	False
PB1	48	EPI4639145|PB1|B/Madagascar/02283/2025|EPI_ISL_20144974|B	EPI_ISL_20144974	False
PB1	48	EPI4440381|PB1|B/Madagascar/01881/2025|EPI_ISL_19907468|B	EPI_ISL_19907468	False
PB1	48	EPI4440357|PB1|B/Madagascar/01752/2025|EPI_ISL_19907465|B	EPI_ISL_19907465	False
PB1	48	EPI4440282|PB1|B/Madagascar/01083/2025|EPI_ISL_19907455|B	EPI_ISL_19907455	False
PB1	49	EPI2757808|PB1|B/Madagascar/668/2023|EPI_ISL_18304052|B	EPI_ISL_18304052	False
PB1	49	EPI2820125|PB1|B/Madagascar/2448/2023|EPI_ISL_18607737|B	EPI_ISL_18607737	False
PB1	49	EPI3187864|PB1|B/Madagascar/2448/2023|EPI_ISL_19034639|B	EPI_ISL_19034639	False
PB1	50	EPI3949545|PB1|B/Madagascar/3234/2024|EPI_ISL_19726503|B	EPI_ISL_19726503	False
PB1	50	EPI3949616|PB1|B/Madagascar/3225/2024|EPI_ISL_19726513|B	EPI_ISL_19726513	False
PB1	50	EPI4638871|PB1|B/Madagascar/02366/2025|EPI_ISL_20144935|B	EPI_ISL_20144935	False
PB1	50	EPI4715626|PB1|B/Madagascar/02366/2025|EPI_ISL_20178574|B	EPI_ISL_20178574	False
PB1	50	EPI3840879|PB1|B/Madagascar/03444/2024|EPI_ISL_19687087|B	EPI_ISL_19687087	False
PB1	50	EPI3879548|PB1|B/Madagascar/00025/2025|EPI_ISL_19704269|B	EPI_ISL_19704269	False
PB1	50	EPI4645532|PB1|B/Madagascar/2219/2025|EPI_ISL_20150223|B	EPI_ISL_20150223	False
PB1	50	EPI4645524|PB1|B/Madagascar/2296/2025|EPI_ISL_20150222|B	EPI_ISL_20150222	False
PB1	50	EPI3840911|PB1|B/Madagascar/03419/2024|EPI_ISL_19687091|B	EPI_ISL_19687091	False
PB1	50	EPI3879568|PB1|B/Madagascar/00090/2025|EPI_ISL_19704272|B	EPI_ISL_19704272	False
PB1	50	EPI3841327|PB1|B/Madagascar/03035/2024|EPI_ISL_19687148|B	EPI_ISL_19687148	False
PB1	50	EPI4821260|PB1|B/Madagascar/2494/2025|EPI_ISL_20261777|B	EPI_ISL_20261777	False
PB1	50	EPI4304102|PB1|B/Madagascar/00440/2025|EPI_ISL_19854864|B	EPI_ISL_19854864	False
PB1	50	EPI4639105|PB1|B/Madagascar/01754/2025|EPI_ISL_20144968|B	EPI_ISL_20144968	False
PB1	50	EPI4304110|PB1|B/Madagascar/00484/2025|EPI_ISL_19854865|B	EPI_ISL_19854865	False
PB1	50	EPI4639069|PB1|B/Madagascar/02259/2025|EPI_ISL_20144963|B	EPI_ISL_20144963	False
PB1	50	EPI4715645|PB1|B/Madagascar/02259/2025|EPI_ISL_20178576|B	EPI_ISL_20178576	False
PB1	50	EPI4576439|PB1|B/Madagascar/00606/2025|EPI_ISL_20090064|B	EPI_ISL_20090064	False
PB1	50	EPI4576464|PB1|B/Madagascar/02277/2025|EPI_ISL_20090068|B	EPI_ISL_20090068	False
PB1	50	EPI3879639|PB1|B/Madagascar/03797/2024|EPI_ISL_19704282|B	EPI_ISL_19704282	False
PB1	50	EPI4304156|PB1|B/Madagascar/00762/2025|EPI_ISL_19854871|B	EPI_ISL_19854871	False
PB1	50	EPI4304094|PB1|B/Madagascar/00424/2025|EPI_ISL_19854863|B	EPI_ISL_19854863	False
PB1	50	EPI3840984|PB1|B/Madagascar/03830/2024|EPI_ISL_19687101|B	EPI_ISL_19687101	False
PB1	50	EPI3840884|PB1|B/Madagascar/03830/2024|EPI_ISL_19687088|B	EPI_ISL_19687088	False
PB1	50	EPI4216553|PB1|B/Madagascar/03035/2024|EPI_ISL_19817099|B	EPI_ISL_19817099	False
PB1	50	EPI3879561|PB1|B/Madagascar/00082/2025|EPI_ISL_19704271|B	EPI_ISL_19704271	False
PB1	50	EPI4304189|PB1|B/Madagascar/00907/2025|EPI_ISL_19854876|B	EPI_ISL_19854876	False
PB1	50	EPI4304141|PB1|B/Madagascar/00667/2025|EPI_ISL_19854869|B	EPI_ISL_19854869	False
PB1	50	EPI3879610|PB1|B/Madagascar/00134/2025|EPI_ISL_19704278|B	EPI_ISL_19704278	False
PB1	50	EPI4639137|PB1|B/Madagascar/02181/2025|EPI_ISL_20144973|B	EPI_ISL_20144973	False
PB1	50	EPI4304126|PB1|B/Madagascar/00601/2025|EPI_ISL_19854867|B	EPI_ISL_19854867	False
PB1	50	EPI4639092|PB1|B/Madagascar/01693/2025|EPI_ISL_20144966|B	EPI_ISL_20144966	False
PB1	50	EPI3949491|PB1|B/Madagascar/3349/2024|EPI_ISL_19726495|B	EPI_ISL_19726495	False
PB1	50	EPI3841021|PB1|B/Madagascar/03419/2024|EPI_ISL_19687106|B	EPI_ISL_19687106	False
PB1	50	EPI4084394|PB1|B/Madagascar/03662/2024|EPI_ISL_19774314|B	EPI_ISL_19774314	False
PB1	50	EPI4084446|PB1|B/Madagascar/03347/2024|EPI_ISL_19774318|B	EPI_ISL_19774318	False
PB1	50	EPI3841626|PB1|B/Madagascar/02919/2024|EPI_ISL_19687193|B	EPI_ISL_19687193	False
PB1	50	EPI3879582|PB1|B/Madagascar/00096/2025|EPI_ISL_19704274|B	EPI_ISL_19704274	False
PB1	50	EPI3949815|PB1|B/Madagascar/2921/2024|EPI_ISL_19726541|B	EPI_ISL_19726541	False
PB1	50	EPI3879575|PB1|B/Madagascar/00094/2025|EPI_ISL_19704273|B	EPI_ISL_19704273	False
PB1	50	EPI4440274|PB1|A/Madagascar/00907/2025|EPI_ISL_19907454|B	EPI_ISL_19907454	False
PB1	50	EPI4639129|PB1|B/Madagascar/02108/2025|EPI_ISL_20144972|B	EPI_ISL_20144972	False
PB1	50	EPI4716694|PB1|B/Madagascar/02108/2025|EPI_ISL_20178777|B	EPI_ISL_20178777	False
PB1	50	EPI3879632|PB1|B/Madagascar/00148/2025|EPI_ISL_19704281|B	EPI_ISL_19704281	False
PB1	50	EPI3841557|PB1|B/Madagascar/03016/2024|EPI_ISL_19687183|B	EPI_ISL_19687183	False
PB1	50	EPI3840848|PB1|B/Madagascar/03669/2024|EPI_ISL_19687083|B	EPI_ISL_19687083	False
PB1	50	EPI3840916|PB1|B/Madagascar/03804/2024|EPI_ISL_19687092|B	EPI_ISL_19687092	False
PB1	50	EPI3933586|PB1|B/Madagascar/03804/2024|EPI_ISL_19723223|B	EPI_ISL_19723223	False
PB1	50	EPI4440266|PB1|A/Madagascar/00891/2025|EPI_ISL_19907453|B	EPI_ISL_19907453	False
PB1	50	EPI4440373|PB1|B/Madagascar/01879/2025|EPI_ISL_19907467|B	EPI_ISL_19907467	False
PB1	50	EPI3841610|PB1|B/Madagascar/03512/2024|EPI_ISL_19687190|B	EPI_ISL_19687190	False
PB1	50	EPI4304087|PB1|B/Madagascar/00378/2025|EPI_ISL_19854862|B	EPI_ISL_19854862	False
PB1	50	EPI3841700|PB1|B/Madagascar/02725/2024|EPI_ISL_19687203|B	EPI_ISL_19687203	False
PB1	51	EPI3841372|PB1|B/Madagascar/03003/2024|EPI_ISL_19687155|B	EPI_ISL_19687155	False
PB1	51	EPI4084418|PB1|B/Madagascar/03367/2024|EPI_ISL_19774316|B	EPI_ISL_19774316	False
PB1	51	EPI3841302|PB1|B/Madagascar/03088/2024|EPI_ISL_19687145|B	EPI_ISL_19687145	False
PB1	51	EPI3949582|PB1|B/Madagascar/2972/2024|EPI_ISL_19726508|B	EPI_ISL_19726508	False
PB1	51	EPI4216546|PB1|B/Madagascar/03088/2024|EPI_ISL_19817098|B	EPI_ISL_19817098	False
PB1	singleton	A/duck/Madagascar/79135-22/2022_H4N6_PB1		True
PB1	singleton	EPI3629439|PB1|A/Madagascar/02405/2024|EPI_ISL_19530510|A_/_H1N1	EPI_ISL_19530510	True
PB1	singleton	EPI3629454|PB1|A/Madagascar/02429/2024|EPI_ISL_19530512|A_/_H1N1	EPI_ISL_19530512	True
PB1	singleton	EPI3518654|PB1|A/Madagascar/1332/2024|EPI_ISL_19355144|A_/_H1N1	EPI_ISL_19355144	True
PB1	singleton	EPI3629281|PB1|A/Madagascar/02790/2024|EPI_ISL_19530484|A_/_H1N1	EPI_ISL_19530484	True
PB1	singleton	EPI5154573|PB1|A/Madagascar/3109/2025|EPI_ISL_20367035|A_/_H1N1	EPI_ISL_20367035	True
PB1	singleton	EPI3517972|PB1|A/Madagascar/295/2024|EPI_ISL_19355056|A_/_H1N1	EPI_ISL_19355056	True
PB1	singleton	EPI3518809|PB1|A/Madagascar/1187/2024|EPI_ISL_19355164|A_/_H1N1	EPI_ISL_19355164	True
PB1	singleton	EPI2360583|PB1|A/Madagascar/7283/2022|EPI_ISL_16830515|A_/_H1N1	EPI_ISL_16830515	True
PB1	singleton	EPI2756978|PB1|A/Madagascar/6406/2023|EPI_ISL_18303947|A_/_H1N1	EPI_ISL_18303947	True
PB1	singleton	EPI2926931|PB1|A/Madagascar/268/2023|EPI_ISL_18785900|A_/_H1N1	EPI_ISL_18785900	True
PB1	singleton	EPI2360567|PB1|A/Madagascar/7405/2022|EPI_ISL_16830513|A_/_H1N1	EPI_ISL_16830513	True
PB1	singleton	EPI2360605|PB1|A/Madagascar/7647/2022|EPI_ISL_16830518|A_/_H1N1	EPI_ISL_16830518	True
PB1	singleton	EPI2927341|PB1|A/Madagascar/356/2023|EPI_ISL_18785958|A_/_H1N1	EPI_ISL_18785958	True
PB1	singleton	EPI2756986|PB1|A/Madagascar/1657/2023|EPI_ISL_18303948|A_/_H1N1	EPI_ISL_18303948	True
PB1	singleton	EPI2360560|PB1|A/Madagascar/7318/2022|EPI_ISL_16830512|A_/_H1N1	EPI_ISL_16830512	True
PB1	singleton	EPI1546404|PB1|A/Madagascar/552/2019|EPI_ISL_377817|A_/_H1N1	EPI_ISL_377817	True
PB1	singleton	EPI1546420|PB1|A/Madagascar/690/2019|EPI_ISL_377819|A_/_H1N1	EPI_ISL_377819	True
PB1	singleton	EPI1546412|PB1|A/Madagascar/888/2019|EPI_ISL_377818|A_/_H1N1	EPI_ISL_377818	True
PB1	singleton	EPI2360597|PB1|A/Madagascar/7306/2022|EPI_ISL_16830517|A_/_H1N1	EPI_ISL_16830517	True
PB1	singleton	EPI1282065|PB1|A/Madagascar/561/2018|EPI_ISL_322857|A_/_H1N1	EPI_ISL_322857	True
PB1	singleton	EPI3629474|PB1|A/Madagascar/02466/2024|EPI_ISL_19530515|A_/_H3N2	EPI_ISL_19530515	True
PB1	singleton	EPI3520217|PB1|A/Madagascar/648/2024|EPI_ISL_19355344|A_/_H3N2	EPI_ISL_19355344	True
PB1	singleton	EPI3629223|PB1|A/Madagascar/01281/2024|EPI_ISL_19530476|A_/_H3N2	EPI_ISL_19530476	True
PB1	singleton	EPI3520006|PB1|A/Madagascar/1282/2024|EPI_ISL_19355318|A_/_H3N2	EPI_ISL_19355318	True
PB1	singleton	EPI3519883|PB1|A/Madagascar/50000/2024|EPI_ISL_19355302|A_/_H3N2	EPI_ISL_19355302	True
PB1	singleton	EPI3629364|PB1|A/Madagascar/00863/2024|EPI_ISL_19530497|A_/_H3N2	EPI_ISL_19530497	True
PB1	singleton	EPI3520228|PB1|A/Madagascar/495/2024|EPI_ISL_19355346|A_/_H3N2	EPI_ISL_19355346	True
PB1	singleton	EPI3520236|PB1|A/Madagascar/25/2024|EPI_ISL_19355347|A_/_H3N2	EPI_ISL_19355347	True
PB1	singleton	EPI3629273|PB1|A/Madagascar/02789/2024|EPI_ISL_19530483|A_/_H3N2	EPI_ISL_19530483	True
PB1	singleton	EPI3519945|PB1|A/Madagascar/747/2024|EPI_ISL_19355310|A_/_H3N2	EPI_ISL_19355310	True
PB1	singleton	EPI3629482|PB1|A/Madagascar/02472/2024|EPI_ISL_19530516|A_/_H3N2	EPI_ISL_19530516	True
PB1	singleton	EPI3520103|PB1|A/Madagascar/1347/2024|EPI_ISL_19355330|A_/_H3N2	EPI_ISL_19355330	True
PB1	singleton	EPI4995279|PB1|A/Madagascar/04236/2025|EPI_ISL_20325354|A_/_H3N2	EPI_ISL_20325354	True
PB1	singleton	EPI4645130|PB1|A/Madagascar/2321/2025|EPI_ISL_20150130|A_/_H3N2	EPI_ISL_20150130	True
PB1	singleton	EPI2157603|PB1|A/Madagascar/3505/2022|EPI_ISL_14862569|A_/_H3N2	EPI_ISL_14862569	True
PB1	singleton	EPI2036717|PB1|A/Madagascar/3045/2021|EPI_ISL_12710448|A_/_H3N2	EPI_ISL_12710448	True
PB1	singleton	EPI1547086|PB1|A/Madagascar/326/2019|EPI_ISL_377904|A_/_H3N2	EPI_ISL_377904	True
PB1	singleton	EPI1282665|PB1|A/Madagascar/424/2018|EPI_ISL_322934|A_/_H3N2	EPI_ISL_322934	True
PB1	singleton	EPI1317961|PB1|A/Madagascar/424/2018|EPI_ISL_331071|A_/_H3N2	EPI_ISL_331071	True
PB1	singleton	EPI1136442|PB1|A/Madagascar/3093/2017|EPI_ISL_290660|A_/_H3N2	EPI_ISL_290660	True
PB1	singleton	EPI1136434|PB1|A/Madagascar/3095/2017|EPI_ISL_290659|A_/_H3N2	EPI_ISL_290659	True
PB1	singleton	EPI1281819|PB1|B/Madagascar/685/2018|EPI_ISL_322831|B	EPI_ISL_322831	True
PB1	singleton	EPI903428|PB1|B/Madagascar/0236/2011|EPI_ISL_246577|B	EPI_ISL_246577	True
PB1	singleton	EPI905693|PB1|B/Madagascar/01706/2012|EPI_ISL_246842|B	EPI_ISL_246842	True
PB1	singleton	EPI2136312|PB1|B/Madagascar/5182/2022|EPI_ISL_14727230|B	EPI_ISL_14727230	True
PB1	singleton	EPI2361048|PB1|B/Madagascar/6252/2022|EPI_ISL_16830680|B	EPI_ISL_16830680	True
PB1	singleton	EPI2136296|PB1|B/Madagascar/5177/2022|EPI_ISL_14727228|B	EPI_ISL_14727228	True
PB1	singleton	EPI3841591|PB1|B/Madagascar/02912/2024|EPI_ISL_19687188|B	EPI_ISL_19687188	True
PB1	singleton	EPI3841453|PB1|B/Madagascar/02785/2024|EPI_ISL_19687167|B	EPI_ISL_19687167	True
PB1	singleton	EPI3841276|PB1|B/Madagascar/03160/2024|EPI_ISL_19687141|B	EPI_ISL_19687141	True
PB1	singleton	EPI3516488|PB1|B/Madagascar/1365/2024|EPI_ISL_19354762|B	EPI_ISL_19354762	True
PB1	singleton	EPI3949423|PB1|B/Madagascar/3366/2024|EPI_ISL_19726486|B	EPI_ISL_19726486	True
PB1	singleton	EPI1849763|PB1|B/Madagascar/322/2020|EPI_ISL_1180164|B	EPI_ISL_1180164	True
PB1	singleton	EPI1544861|PB1|B/Madagascar/547/2019|EPI_ISL_377614|B	EPI_ISL_377614	True
PB1	singleton	EPI1705523|PB1|B/Madagascar/4181/2019|EPI_ISL_413814|B	EPI_ISL_413814	True
PB1	singleton	EPI1705796|PB1|B/Madagascar/4273/2019|EPI_ISL_413849|B	EPI_ISL_413849	True
PB1	singleton	EPI1544869|PB1|B/Madagascar/893/2019|EPI_ISL_377615|B	EPI_ISL_377615	True
PB1	singleton	EPI1544877|PB1|B/Madagascar/757/2019|EPI_ISL_377616|B	EPI_ISL_377616	True
PB1	singleton	EPI2036468|PB1|B/Madagascar/581/2022|EPI_ISL_12709831|B	EPI_ISL_12709831	True
PB1	singleton	EPI2036460|PB1|B/Madagascar/2408/2021|EPI_ISL_12709830|B	EPI_ISL_12709830	True
PB1	singleton	EPI2036556|PB1|B/Madagascar/1828/2021|EPI_ISL_12709842|B	EPI_ISL_12709842	True
PB1	singleton	EPI2036524|PB1|B/Madagascar/3139/2021|EPI_ISL_12709838|B	EPI_ISL_12709838	True
PB1	singleton	EPI1705507|PB1|B/Madagascar/4482/2019|EPI_ISL_413812|B	EPI_ISL_413812	True
PB1	singleton	EPI2360947|PB1|B/Madagascar/5473/2022|EPI_ISL_16830667|B	EPI_ISL_16830667	True
PB1	singleton	EPI2757832|PB1|B/Madagascar/1018/2023|EPI_ISL_18304055|B	EPI_ISL_18304055	True
PB1	singleton	EPI2757792|PB1|B/Madagascar/1069/2023|EPI_ISL_18304050|B	EPI_ISL_18304050	True
PB1	singleton	EPI2757872|PB1|B/Madagascar/856/2023|EPI_ISL_18304060|B	EPI_ISL_18304060	True
PB1	singleton	EPI2757776|PB1|B/Madagascar/777/2023|EPI_ISL_18304048|B	EPI_ISL_18304048	True
PB1	singleton	EPI2757848|PB1|B/Madagascar/938/2023|EPI_ISL_18304057|B	EPI_ISL_18304057	True
PB1	singleton	EPI2757768|PB1|B/Madagascar/775/2023|EPI_ISL_18304047|B	EPI_ISL_18304047	True
PB1	singleton	EPI2820176|PB1|B/Madagascar/2452/2023|EPI_ISL_18607744|B	EPI_ISL_18607744	True
PB1	singleton	EPI2757784|PB1|B/Madagascar/1093/2023|EPI_ISL_18304049|B	EPI_ISL_18304049	True
PB1	singleton	EPI2757856|PB1|B/Madagascar/711/2023|EPI_ISL_18304058|B	EPI_ISL_18304058	True
PB1	singleton	EPI2757816|PB1|B/Madagascar/1095/2023|EPI_ISL_18304053|B	EPI_ISL_18304053	True
PB1	singleton	EPI2361017|PB1|B/Madagascar/5686/2022|EPI_ISL_16830676|B	EPI_ISL_16830676	True
PB1	singleton	EPI2360931|PB1|B/Madagascar/5931/2022|EPI_ISL_16830665|B	EPI_ISL_16830665	True
PB1	singleton	EPI2878871|PB1|B/Madagascar/1943/2023|EPI_ISL_18709786|B	EPI_ISL_18709786	True
PB1	singleton	EPI2361394|PB1|B/Madagascar/4869/2022|EPI_ISL_16830724|B	EPI_ISL_16830724	True
PB1	singleton	EPI4440336|PB1|B/Madagascar/01727/2025|EPI_ISL_19907462|B	EPI_ISL_19907462	True
PB1	singleton	EPI2361250|PB1|B/Madagascar/5361/2022|EPI_ISL_16830706|B	EPI_ISL_16830706	True
PB1	singleton	EPI2757800|PB1|B/Madagascar/1132/2023|EPI_ISL_18304051|B	EPI_ISL_18304051	True
PB1	singleton	EPI3841661|PB1|B/Madagascar/02825/2024|EPI_ISL_19687199|B	EPI_ISL_19687199	True
PB2	1	EPI3629748|PB2|A/duck/Madagascar/77799/2024|EPI_ISL_19530555|A_/_H11N2	EPI_ISL_19530555	False
PB2	1	EPI3629756|PB2|A/duck/Madagascar/77999/2024|EPI_ISL_19530556|A_/_H11N2	EPI_ISL_19530556	False
PB2	1	EPI3629764|PB2|A/duck/Madagascar/78006/2024|EPI_ISL_19530557|A_/_H11N2	EPI_ISL_19530557	False
PB2	1	EPI3629736|PB2|A/duck/Madagascar/77238/2024|EPI_ISL_19530553|A_/_H4N6	EPI_ISL_19530553	False
PB2	1	EPI3629721|PB2|A/duck/Madagascar/77222/2024|EPI_ISL_19530551|A_/_H4N6	EPI_ISL_19530551	False
PB2	1	EPI3629707|PB2|A/duck/Madagascar/76988/2024|EPI_ISL_19530549|A_/_H4N6	EPI_ISL_19530549	False
PB2	1	EPI3629796|PB2|A/duck/Madagascar/79216/2024|EPI_ISL_19530562|A_/_H6N1	EPI_ISL_19530562	False
PB2	1	EPI3879534|PB2|A/duck/Madagascar/82059/2024|EPI_ISL_19704266|A_/_H6N2	EPI_ISL_19704266	False
PB2	1	EPI3748423|PB2|A/duck/Madagascar/81833/2024|EPI_ISL_19638438|A_/_H6N2	EPI_ISL_19638438	False
PB2	1	EPI3748415|PB2|A/duck/Madagascar/81494/2024|EPI_ISL_19638437|A_/_H6N2	EPI_ISL_19638437	False
PB2	1	EPI3748375|PB2|A/duck/Madagascar/80791/2024|EPI_ISL_19638431|A_/_H6N2	EPI_ISL_19638431	False
PB2	1	EPI3748360|PB2|A/chicken/Madagascar/80774/2024|EPI_ISL_19638429|A_/_H6N2	EPI_ISL_19638429	False
PB2	1	EPI3748367|PB2|A/duck/Madagascar/80788/2024|EPI_ISL_19638430|A_/_H6N2	EPI_ISL_19638430	False
PB2	1	EPI3629696|PB2|A/duck/Madagascar/76365/2024|EPI_ISL_19530547|A_/_H4N6	EPI_ISL_19530547	False
PB2	1	EPI5132270|PB2|A/duck/Madagascar/78047/2025|EPI_ISL_20360493|A_/_H4N6	EPI_ISL_20360493	False
PB2	1	EPI4209569|PB2|A/duck/Madagascar/71437/2025|EPI_ISL_19813414|A_/_H4N6	EPI_ISL_19813414	False
PB2	1	EPI5132307|PB2|A/duck/Madagascar/78273/2025|EPI_ISL_20360498|A_/_H6N2	EPI_ISL_20360498	False
PB2	1	EPI5132229|PB2|A/duck/Madagascar/76882/2025|EPI_ISL_20360487|A_/_H6N1	EPI_ISL_20360487	False
PB2	1	EPI5132286|PB2|A/duck/Madagascar/78070/2025|EPI_ISL_20360495|A_/_H6N2	EPI_ISL_20360495	False
PB2	1	EPI5132236|PB2|A/duck/Madagascar/77436/2025|EPI_ISL_20360488|A_/_H6N1	EPI_ISL_20360488	False
PB2	1	EPI4576276|PB2|A/goose/Madagascar/73073/2025|EPI_ISL_20090039|A_/_H6N1	EPI_ISL_20090039	False
PB2	1	EPI4576248|PB2|A/duck/Madagascar/72065/2025|EPI_ISL_20090034|A_/_H6N2	EPI_ISL_20090034	False
PB2	1	EPI4576255|PB2|A/duck/Madagascar/72068/2025|EPI_ISL_20090035|A_/_H6N2	EPI_ISL_20090035	False
PB2	1	EPI4576303|PB2|A/duck/Madagascar/73470/2025|EPI_ISL_20090043|A_/_H6N2	EPI_ISL_20090043	False
PB2	1	EPI4576289|PB2|A/duck/Madagascar/73447/2025|EPI_ISL_20090041|A_/_H6N2	EPI_ISL_20090041	False
PB2	1	EPI4576310|PB2|A/duck/Madagascar/73777/2025|EPI_ISL_20090044|A_/_H6N2	EPI_ISL_20090044	False
PB2	1	EPI4770084|PB2|A/duck/Madagascar/74500/2025|EPI_ISL_20231991|A_/_H6N2	EPI_ISL_20231991	False
PB2	1	EPI4209555|PB2|A/duck/Madagascar/71297/2025|EPI_ISL_19813412|A_/_H4N6	EPI_ISL_19813412	False
PB2	1	EPI5132315|PB2|A/goose/Madagascar/78289/2025|EPI_ISL_20360499|A_/_H6N2	EPI_ISL_20360499	False
PB2	1	EPI5132294|PB2|A/duck/Madagascar/78071/2025|EPI_ISL_20360496|A_/_H6N2	EPI_ISL_20360496	False
PB2	1	EPI5132278|PB2|A/duck/Madagascar/78069/2025|EPI_ISL_20360494|A_/_H6N2	EPI_ISL_20360494	False
PB2	1	EPI5132216|PB2|A/duck/Madagascar/76277/2025|EPI_ISL_20360485|A_/_H9N2	EPI_ISL_20360485	False
PB2	1	EPI5132263|PB2|A/duck/Madagascar/78021/2025|EPI_ISL_20360492|A_/_H9N2	EPI_ISL_20360492	False
PB2	1	EPI4770071|PB2|A/duck/Madagascar/75334/2025|EPI_ISL_20231989|A_/_H9N2	EPI_ISL_20231989	False
PB2	1	EPI4576236|PB2|A/duck/Madagascar/71902/2025|EPI_ISL_20090032|A_/_H9N2	EPI_ISL_20090032	False
PB2	1	EPI4770078|PB2|A/duck/Madagascar/76004/2025|EPI_ISL_20231990|A_/_H9N2	EPI_ISL_20231990	False
PB2	1	EPI4209613|PB2|A/duck/Madagascar/71559/2025|EPI_ISL_19813420|A_/_H9N2	EPI_ISL_19813420	False
PB2	1	EPI4209598|PB2|A/duck/Madagascar/71551/2025|EPI_ISL_19813418|A_/_H9N2	EPI_ISL_19813418	False
PB2	1	EPI4209606|PB2|A/duck/Madagascar/71557/2025|EPI_ISL_19813419|A_/_H9N2	EPI_ISL_19813419	False
PB2	1	EPI4209590|PB2|A/duck/Madagascar/71550/2025|EPI_ISL_19813417|A_/_H9N2	EPI_ISL_19813417	False
PB2	1	EPI3629659|PB2|A/duck/Madagascar/75076/2024|EPI_ISL_19530541|A_/_H6N1	EPI_ISL_19530541	False
PB2	1	EPI3629789|PB2|A/duck/Madagascar/79213/2024|EPI_ISL_19530561|A_/_H6N1	EPI_ISL_19530561	False
PB2	1	EPI3629831|PB2|A/duck/Madagascar/77513/2024|EPI_ISL_19530568|A_/_H6N1	EPI_ISL_19530568	False
PB2	1	EPI3629814|PB2|A/duck/Madagascar/79230/2024|EPI_ISL_19530565|A_/_H6N1	EPI_ISL_19530565	False
PB2	1	A/duck/Madagascar/81093-23/2023_H7N7_PB2		False
PB2	1	A/duck/Madagascar/81178-23/2023_H7N7_PB2		False
PB2	2	EPI3629676|PB2|A/duck/Madagascar/75384/2024|EPI_ISL_19530544|A_/_H11N2	EPI_ISL_19530544	False
PB2	2	EPI3629670|PB2|A/duck/Madagascar/75373/2024|EPI_ISL_19530543|A_/_H6N1	EPI_ISL_19530543	False
PB2	2	EPI4209577|PB2|A/duck/Madagascar/71441/2025|EPI_ISL_19813415|A_/_H6N1	EPI_ISL_19813415	False
PB2	2	EPI4209562|PB2|A/duck/Madagascar/71310/2025|EPI_ISL_19813413|A_/_H6N1	EPI_ISL_19813413	False
PB2	2	EPI4770061|PB2|A/duck/Madagascar/74461/2025|EPI_ISL_20231987|A_/_H6N1	EPI_ISL_20231987	False
PB2	2	EPI4770026|PB2|A/duck/Madagascar/73058/2025|EPI_ISL_20231979|A_/_H6N1	EPI_ISL_20231979	False
PB2	2	A/duck/Madagascar/79135-22/2022_H4N6_PB2		False
PB2	2	A/duck/Madagascar/70664-23/2023_H4N6_PB2		False
PB2	2	A/goose/Madagascar/79630-22/2022_H9N2_PB2		False
PB2	2	A/duck/Madagascar/71020-23/2023_H9N2_PB2		False
PB2	2	A/goose/Madagascar/72732-23/2023_H9N2_PB2		False
PB2	2	A/chicken/Madagascar/75209-23/2023_H9N2_PB2		False
PB2	2	A/chicken/Madagascar/75222-23/2023_H9N2_PB2		False
PB2	2	A/chicken/Madagascar/75234-23/2023_H9N2_PB2		False
PB2	2	A/duck/Madagascar/76422-23/2023_H9N2_PB2		False
PB2	2	A/chicken/Madagascar/75238-23/2023_H9N2_PB2		False
PB2	2	A/chicken/Madagascar/75239-23/2023_H9N2_PB2		False
PB2	2	A/duck/Madagascar/76888-23/2023_H9N2_PB2		False
PB2	2	A/duck/Madagascar/76438-23/2023_H9N2_PB2		False
PB2	2	A/chicken/Madagascar/75242-23/2023_H9N2_PB2		False
